arm	record_id	source_frame_id	gold_label	pred_source	correct_source	pred_grey	correct_grey	pred_mismatch	correct_mismatch	pred_mask	correct_mask	pred_noise	correct_noise	pred_mirror	correct_mirror
plain	323	300	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	290	269	0	0	1	0	1	0	1	3	0	2	0	0	1
plain	681	620	2	2	1	1	0	1	0	2	1	2	1	2	1
plain	1796	1621	2	2	1	1	0	1	0	3	0	3	0	3	0
plain	1283	1160	3	3	1	3	1	3	1	3	1	0	0	3	1
plain	484	439	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	90	87	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	2230	2010	2	2	1	1	0	3	0	3	0	1	0	2	1
plain	791	723	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	2273	2049	1	1	1	3	0	3	0	0	0	0	0	1	1
plain	1474	1338	3	3	1	3	1	1	0	3	1	1	0	3	1
plain	1706	1542	1	3	0	3	0	3	0	3	0	3	0	3	0
plain	54	53	2	2	1	1	0	1	0	0	0	0	0	2	1
plain	395	364	0	0	1	1	0	2	0	0	1	1	0	0	1
plain	200	182	1	1	1	0	0	0	0	1	1	1	1	1	1
plain	1256	1136	2	2	1	1	0	2	1	2	1	1	0	2	1
plain	1255	1136	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	2234	2014	2	3	0	1	0	3	0	1	0	1	0	3	0
plain	436	401	2	2	1	2	1	0	0	2	1	3	0	2	1
plain	366	337	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	2631	2381	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	383	353	2	2	1	0	0	3	0	0	0	0	0	2	1
plain	1847	1668	1	1	1	1	1	1	1	1	1	2	0	1	1
plain	1254	1135	1	0	0	1	1	0	0	0	0	0	0	0	0
plain	1233	1117	2	2	1	1	0	1	0	2	1	1	0	2	1
plain	650	591	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	355	327	3	3	1	1	0	2	0	2	0	2	0	1	0
plain	1079	980	2	2	1	2	1	0	0	2	1	0	0	2	1
plain	1581	1430	0	0	1	1	0	1	0	0	1	0	1	0	1
plain	235	217	1	1	1	1	1	3	0	1	1	1	1	1	1
plain	1366	1235	2	2	1	2	1	3	0	2	1	2	1	2	1
plain	776	708	2	2	1	2	1	0	0	2	1	2	1	2	1
plain	2350	2118	0	2	0	1	0	1	0	2	0	1	0	2	0
plain	780	712	3	3	1	1	0	1	0	0	0	1	0	3	1
plain	2349	2118	2	2	1	0	0	2	1	2	1	3	0	2	1
plain	2250	2029	3	1	0	1	0	1	0	1	0	1	0	1	0
plain	2249	2029	0	0	1	2	0	2	0	3	0	2	0	0	1
plain	2224	2004	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	2194	1976	1	1	1	1	1	3	0	1	1	1	1	1	1
plain	129	122	0	0	1	2	0	2	0	0	1	1	0	0	1
plain	1257	1137	1	1	1	0	0	2	0	1	1	1	1	1	1
plain	128	122	2	2	1	2	1	3	0	2	1	2	1	2	1
plain	1598	1446	2	3	0	3	0	3	0	0	0	0	0	3	0
plain	1081	982	3	3	1	0	0	3	1	3	1	1	0	3	1
plain	1003	914	0	0	1	0	1	0	1	1	0	1	0	0	1
plain	1082	982	2	2	1	3	0	0	0	2	1	2	1	2	1
plain	2538	2295	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	2426	2188	2	2	1	0	0	0	0	0	0	0	0	2	1
plain	1937	1747	2	1	0	1	0	1	0	1	0	1	0	1	0
plain	1158	1050	1	0	0	3	0	3	0	0	0	0	0	0	0
plain	1157	1050	3	3	1	3	1	0	0	0	0	0	0	3	1
plain	2483	2243	0	3	0	3	0	3	0	3	0	1	0	3	0
plain	65	64	1	1	1	0	0	1	1	0	0	0	0	1	1
plain	157	144	2	2	1	3	0	3	0	3	0	3	0	2	1
plain	1877	1694	2	2	1	3	0	2	1	2	1	3	0	2	1
plain	1824	1648	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	1284	1161	0	3	0	3	0	3	0	3	0	3	0	3	0
plain	1285	1161	0	2	0	2	0	0	1	2	0	2	0	2	0
plain	2641	2390	1	1	1	1	1	1	1	0	0	0	0	1	1
plain	1725	1559	2	2	1	1	0	2	1	0	0	2	1	2	1
plain	1858	1678	1	3	0	1	1	1	1	1	1	3	0	3	0
plain	2412	2176	3	3	1	3	1	3	1	1	0	3	1	3	1
plain	2524	2281	0	1	0	0	1	3	0	0	1	1	0	1	0
plain	2523	2281	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	516	466	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	1153	1047	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	2065	1858	1	1	1	2	0	1	1	1	1	1	1	1	1
plain	470	427	0	0	1	1	0	1	0	1	0	0	1	0	1
plain	2443	2204	2	2	1	2	1	0	0	0	0	0	0	2	1
plain	633	574	3	3	1	0	0	0	0	0	0	0	0	3	1
plain	2031	1830	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	1172	1064	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	1344	1215	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	365	336	3	3	1	0	0	1	0	3	1	3	1	3	1
plain	1848	1669	3	3	1	3	1	1	0	3	1	3	1	3	1
plain	1044	947	1	1	1	1	1	2	0	1	1	1	1	1	1
plain	333	307	2	2	1	2	1	0	0	2	1	2	1	2	1
plain	859	785	3	3	1	3	1	1	0	3	1	1	0	3	1
plain	1279	1157	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	2454	2214	2	2	1	1	0	2	1	0	0	0	0	2	1
plain	642	583	1	1	1	0	0	0	0	0	0	0	0	1	1
plain	755	688	2	3	0	3	0	3	0	3	0	3	0	3	0
plain	2465	2225	3	3	1	3	1	2	0	3	1	3	1	3	1
plain	1263	1141	2	2	1	1	0	3	0	2	1	2	1	2	1
plain	2092	1882	1	1	1	1	1	2	0	1	1	2	0	1	1
plain	2091	1882	0	2	0	3	0	1	0	1	0	0	1	2	0
plain	2093	1882	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	1182	1074	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	2316	2090	0	0	1	1	0	0	1	0	1	0	1	0	1
plain	426	391	0	0	1	2	0	1	0	1	0	0	1	0	1
plain	2585	2337	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	263	243	1	1	1	0	0	3	0	3	0	1	1	1	1
plain	368	339	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	330	304	3	3	1	3	1	0	0	3	1	0	0	3	1
plain	286	265	1	1	1	3	0	3	0	1	1	3	0	1	1
plain	438	403	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	852	779	2	2	1	2	1	0	0	2	1	2	1	2	1
plain	2331	2103	1	2	0	2	0	2	0	2	0	2	0	2	0
plain	277	256	1	1	1	2	0	3	0	0	0	1	1	1	1
plain	1123	1018	3	3	1	0	0	3	1	3	1	0	0	3	1
plain	1331	1203	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	109	104	2	3	0	2	1	3	0	3	0	3	0	3	0
plain	2649	2396	0	0	1	3	0	2	0	0	1	0	1	0	1
plain	1512	1371	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	2439	2200	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	180	163	1	1	1	0	0	0	0	0	0	3	0	3	0
plain	179	163	1	2	0	2	0	3	0	2	0	2	0	2	0
plain	594	537	3	3	1	1	0	1	0	2	0	2	0	3	1
plain	1482	1345	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	391	360	0	3	0	1	0	0	1	3	0	3	0	3	0
plain	340	312	3	2	0	3	1	1	0	3	1	3	1	3	1
plain	895	819	3	3	1	0	0	0	0	3	1	3	1	3	1
plain	513	463	1	0	0	2	0	1	1	0	0	0	0	0	0
plain	1160	1052	2	2	1	0	0	0	0	2	1	2	1	2	1
plain	1455	1320	0	0	1	2	0	2	0	2	0	3	0	0	1
plain	2184	1966	1	1	1	1	1	1	1	3	0	1	1	1	1
plain	728	662	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	1616	1463	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	950	869	1	1	1	1	1	0	0	0	0	0	0	1	1
plain	949	869	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	948	869	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	387	357	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	2024	1823	1	1	1	1	1	2	0	1	1	1	1	1	1
plain	2023	1823	3	0	0	2	0	2	0	0	0	0	0	0	0
plain	534	484	2	2	1	1	0	3	0	2	1	2	1	2	1
plain	1653	1495	1	1	1	2	0	1	1	0	0	0	0	1	1
plain	2485	2245	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	360	331	0	0	1	2	0	2	0	0	1	1	0	0	1
plain	334	308	3	3	1	1	0	3	1	3	1	2	0	3	1
plain	303	282	3	1	0	3	1	3	1	2	0	2	0	1	0
plain	2466	2226	3	3	1	2	0	2	0	2	0	2	0	3	1
plain	373	343	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	2183	1965	0	2	0	0	1	1	0	0	1	2	0	2	0
plain	299	278	3	1	0	1	0	1	0	1	0	1	0	1	0
plain	8	10	1	1	1	0	0	1	1	1	1	1	1	1	1
plain	704	641	1	1	1	0	0	1	1	1	1	0	0	1	1
plain	2423	2185	0	0	1	1	0	0	1	1	0	0	1	0	1
plain	271	250	2	2	1	2	1	1	0	2	1	2	1	2	1
plain	94	91	3	3	1	2	0	0	0	2	0	2	0	3	1
plain	83	81	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	2321	2094	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	1991	1795	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	909	832	1	1	1	1	1	2	0	1	1	1	1	1	1
plain	1321	1194	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	1100	997	0	0	1	2	0	0	1	0	1	0	1	0	1
plain	1711	1547	2	2	1	0	0	0	0	1	0	1	0	2	1
plain	278	257	2	2	1	0	0	2	1	1	0	1	0	2	1
plain	1939	1749	0	0	1	3	0	3	0	0	1	0	1	0	1
plain	1216	1103	0	0	1	2	0	3	0	2	0	0	1	0	1
plain	834	762	3	1	0	2	0	0	0	2	0	2	0	1	0
plain	835	762	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	1104	1001	0	0	1	0	1	2	0	0	1	0	1	0	1
plain	1893	1708	3	3	1	0	0	1	0	3	1	1	0	3	1
plain	1596	1444	2	3	0	3	0	2	1	3	0	3	0	3	0
plain	723	658	0	0	1	2	0	0	1	2	0	3	0	2	0
plain	2258	2035	1	2	0	1	1	2	0	2	0	2	0	2	0
plain	1352	1222	1	1	1	3	0	2	0	1	1	1	1	1	1
plain	1799	1624	3	3	1	3	1	1	0	3	1	3	1	3	1
plain	615	557	1	0	0	0	0	2	0	0	0	0	0	1	1
plain	616	557	3	1	0	1	0	1	0	1	0	1	0	1	0
plain	708	645	2	2	1	2	1	0	0	2	1	2	1	2	1
plain	2143	1930	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	2406	2170	1	1	1	0	0	1	1	0	0	1	1	1	1
plain	487	441	3	3	1	3	1	2	0	3	1	3	1	3	1
plain	662	603	3	3	1	1	0	1	0	3	1	3	1	3	1
plain	1515	1373	1	1	1	0	0	0	0	1	1	2	0	1	1
plain	1514	1373	2	1	0	1	0	2	1	1	0	1	0	1	0
plain	1362	1231	2	1	0	0	0	2	1	1	0	1	0	1	0
plain	2623	2375	0	0	1	2	0	2	0	0	1	0	1	0	1
plain	162	149	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	447	411	1	1	1	0	0	0	0	2	0	1	1	2	0
plain	870	795	2	2	1	1	0	3	0	2	1	2	1	2	1
plain	151	139	0	3	0	3	0	3	0	0	1	0	1	3	0
plain	979	892	3	1	0	2	0	2	0	2	0	2	0	1	0
plain	2563	2317	2	2	1	2	1	2	1	0	0	2	1	2	1
plain	1356	1226	0	0	1	0	1	2	0	0	1	0	1	0	1
plain	1987	1792	0	0	1	1	0	1	0	0	1	0	1	0	1
plain	1642	1485	3	3	1	0	0	0	0	0	0	0	0	3	1
plain	225	207	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	1641	1484	0	0	1	1	0	0	1	0	1	1	0	0	1
plain	2124	1912	0	0	1	2	0	0	1	0	1	0	1	0	1
plain	799	731	2	1	0	3	0	3	0	0	0	0	0	1	0
plain	2546	2303	1	1	1	2	0	2	0	2	0	2	0	1	1
plain	132	125	1	1	1	2	0	2	0	1	1	1	1	1	1
plain	2369	2135	1	3	0	1	1	2	0	3	0	1	1	3	0
plain	1265	1143	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	389	358	2	2	1	0	0	2	1	2	1	2	1	2	1
plain	2622	2374	3	3	1	3	1	1	0	3	1	3	1	3	1
plain	1072	973	3	2	0	2	0	3	1	2	0	3	1	2	0
plain	2607	2359	0	0	1	1	0	1	0	3	0	3	0	0	1
plain	1202	1091	1	1	1	1	1	0	0	1	1	1	1	1	1
plain	2529	2286	1	1	1	1	1	3	0	1	1	1	1	1	1
plain	398	367	1	0	0	0	0	0	0	1	1	1	1	1	1
plain	2064	1857	0	0	1	1	0	3	0	0	1	0	1	0	1
plain	1948	1757	1	1	1	3	0	2	0	3	0	1	1	1	1
plain	1030	936	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	2097	1886	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	2144	1931	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	1733	1566	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	1923	1734	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	96	93	0	0	1	0	1	1	0	0	1	0	1	0	1
plain	173	157	2	2	1	0	0	3	0	2	1	2	1	2	1
plain	2477	2237	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	1080	981	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	649	590	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	973	886	1	1	1	1	1	2	0	1	1	1	1	1	1
plain	1670	1511	1	1	1	3	0	1	1	1	1	3	0	1	1
plain	1154	1048	2	2	1	2	1	2	1	3	0	2	1	2	1
plain	2368	2134	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	684	623	3	3	1	3	1	0	0	3	1	3	1	3	1
plain	984	896	3	3	1	2	0	2	0	1	0	1	0	3	1
plain	1530	1388	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	1408	1275	1	1	1	0	0	0	0	1	1	1	1	1	1
plain	1729	1563	2	2	1	2	1	2	1	2	1	0	0	0	0
plain	406	374	0	0	1	3	0	0	1	0	1	0	1	3	0
plain	1096	994	0	0	1	1	0	0	1	1	0	3	0	0	1
plain	504	455	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	720	655	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	0	0	1	1	1	0	0	3	0	1	1	1	1	1	1
plain	1989	1793	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	2018	1819	0	0	1	3	0	1	0	0	1	0	1	0	1
plain	1053	955	2	2	1	3	0	2	1	2	1	3	0	2	1
plain	503	454	1	1	1	0	0	2	0	0	0	0	0	1	1
plain	2311	2085	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	878	803	1	2	0	2	0	2	0	2	0	2	0	1	1
plain	159	146	1	3	0	2	0	2	0	3	0	2	0	3	0
plain	801	733	0	1	0	0	1	3	0	1	0	1	0	0	1
plain	510	460	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	177	161	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	885	810	1	0	0	1	1	1	1	0	0	0	0	1	1
plain	194	176	0	0	1	1	0	0	1	0	1	1	0	0	1
plain	1435	1300	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	1434	1300	1	1	1	1	1	2	0	1	1	1	1	1	1
plain	144	133	1	1	1	1	1	2	0	1	1	3	0	1	1
plain	143	133	0	0	1	0	1	3	0	0	1	0	1	0	1
plain	1069	970	2	1	0	2	1	1	0	2	1	2	1	2	1
plain	1805	1630	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	550	498	1	1	1	1	1	2	0	0	0	1	1	1	1
plain	2539	2296	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	372	342	1	3	0	2	0	2	0	2	0	2	0	2	0
plain	1888	1704	0	2	0	1	0	0	1	1	0	1	0	2	0
plain	1887	1704	0	2	0	2	0	2	0	2	0	2	0	2	0
plain	1718	1553	1	1	1	2	0	2	0	2	0	1	1	1	1
plain	266	246	3	3	1	2	0	2	0	2	0	2	0	3	1
plain	2090	1881	3	3	1	0	0	3	1	0	0	0	0	3	1
plain	2519	2277	2	1	0	1	0	0	0	1	0	1	0	1	0
plain	1475	1339	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	946	867	1	1	1	2	0	2	0	1	1	1	1	1	1
plain	2568	2322	3	0	0	0	0	1	0	1	0	1	0	0	0
plain	397	366	3	3	1	2	0	2	0	0	0	0	0	3	1
plain	1660	1502	0	0	1	0	1	3	0	0	1	0	1	0	1
plain	1571	1421	1	1	1	0	0	1	1	1	1	0	0	1	1
plain	1570	1421	1	1	1	3	0	1	1	1	1	3	0	1	1
plain	2427	2189	2	2	1	1	0	1	0	1	0	1	0	2	1
plain	2043	1840	1	3	0	3	0	3	0	3	0	3	0	3	0
plain	1721	1555	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	1348	1218	1	1	1	2	0	2	0	1	1	2	0	1	1
plain	858	784	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	141	131	0	0	1	2	0	2	0	0	1	2	0	0	1
plain	1099	996	0	0	1	0	1	2	0	0	1	0	1	0	1
plain	1509	1368	1	1	1	0	0	1	1	1	1	1	1	1	1
plain	766	699	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	665	606	0	0	1	3	0	1	0	0	1	3	0	0	1
plain	296	275	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	32	32	2	2	1	2	1	3	0	2	1	2	1	2	1
plain	345	317	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	337	309	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	336	309	2	2	1	0	0	1	0	0	0	0	0	2	1
plain	1138	1033	0	0	1	0	1	2	0	0	1	1	0	0	1
plain	2616	2368	3	3	1	0	0	0	0	1	0	3	1	3	1
plain	2167	1950	1	1	1	3	0	1	1	1	1	1	1	1	1
plain	521	471	2	2	1	2	1	1	0	0	0	2	1	2	1
plain	1487	1349	3	2	0	2	0	2	0	2	0	2	0	1	0
plain	2189	1971	2	3	0	1	0	3	0	3	0	3	0	3	0
plain	2265	2042	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	2266	2042	2	3	0	2	1	2	1	2	1	3	0	2	1
plain	20	21	3	3	1	3	1	1	0	3	1	3	1	3	1
plain	2196	1978	2	1	0	3	0	1	0	1	0	1	0	1	0
plain	1568	1419	3	3	1	0	0	0	0	3	1	3	1	3	1
plain	1422	1289	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	1270	1148	0	0	1	0	1	2	0	0	1	0	1	0	1
plain	262	242	0	1	0	1	0	1	0	1	0	1	0	1	0
plain	790	722	3	1	0	2	0	1	0	3	1	3	1	1	0
plain	1522	1380	0	0	1	2	0	2	0	0	1	0	1	0	1
plain	2371	2137	0	0	1	1	0	0	1	3	0	2	0	0	1
plain	1797	1622	0	1	0	0	1	0	1	2	0	1	0	1	0
plain	2209	1991	0	0	1	0	1	0	1	3	0	0	1	0	1
plain	1574	1423	1	1	1	0	0	2	0	1	1	1	1	1	1
plain	2556	2310	0	1	0	1	0	1	0	1	0	1	0	1	0
plain	2555	2310	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	2417	2179	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	210	192	0	0	1	1	0	2	0	1	0	1	0	1	0
plain	196	178	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	623	564	2	2	1	3	0	3	0	1	0	1	0	2	1
plain	1381	1249	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	1187	1079	1	1	1	3	0	1	1	1	1	1	1	1	1
plain	1883	1700	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	1237	1120	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	915	838	0	0	1	3	0	0	1	0	1	0	1	0	1
plain	792	724	3	3	1	3	1	3	1	3	1	1	0	3	1
plain	312	290	1	1	1	1	1	0	0	0	0	1	1	1	1
plain	579	523	0	0	1	2	0	2	0	0	1	2	0	0	1
plain	343	315	1	1	1	2	0	1	1	1	1	1	1	1	1
plain	1148	1042	2	2	1	2	1	0	0	2	1	2	1	2	1
plain	1473	1337	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	55	54	0	0	1	3	0	1	0	3	0	0	1	0	1
plain	2115	1904	3	3	1	1	0	1	0	0	0	3	1	3	1
plain	1149	1043	2	2	1	3	0	3	0	2	1	2	1	2	1
plain	1340	1211	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	294	273	1	2	0	2	0	1	1	2	0	2	0	1	1
plain	2508	2267	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	1403	1270	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	182	165	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	190	172	1	3	0	3	0	3	0	3	0	1	1	2	0
plain	770	702	2	2	1	3	0	1	0	3	0	2	1	2	1
plain	390	359	3	3	1	1	0	1	0	3	1	3	1	3	1
plain	976	889	1	1	1	0	0	1	1	1	1	1	1	1	1
plain	1114	1011	2	2	1	1	0	1	0	0	0	0	0	2	1
plain	1090	989	2	2	1	2	1	3	0	2	1	2	1	2	1
plain	2452	2212	2	2	1	2	1	0	0	2	1	2	1	2	1
plain	1314	1187	2	2	1	1	0	2	1	2	1	2	1	2	1
plain	929	850	1	0	0	2	0	2	0	2	0	2	0	0	0
plain	1419	1286	0	0	1	2	0	2	0	3	0	0	1	3	0
plain	596	539	2	2	1	2	1	2	1	0	0	2	1	2	1
plain	1504	1364	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	361	332	2	2	1	2	1	0	0	2	1	2	1	0	0
plain	798	730	1	0	0	0	0	0	0	0	0	1	1	1	1
plain	205	187	1	1	1	2	0	2	0	3	0	3	0	1	1
plain	809	740	2	0	0	0	0	1	0	0	0	0	0	1	0
plain	2382	2148	2	2	1	0	0	1	0	0	0	0	0	2	1
plain	1222	1108	1	1	1	1	1	0	0	1	1	1	1	1	1
plain	1577	1426	1	1	1	1	1	3	0	1	1	1	1	1	1
plain	695	632	2	1	0	2	1	2	1	0	0	0	0	2	1
plain	694	632	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	1244	1125	0	0	1	2	0	2	0	0	1	2	0	0	1
plain	573	517	1	1	1	2	0	2	0	2	0	1	1	1	1
plain	1875	1692	0	0	1	1	0	3	0	0	1	0	1	0	1
plain	1712	1548	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	1405	1272	2	2	1	1	0	1	0	2	1	2	1	2	1
plain	1582	1431	1	2	0	3	0	3	0	3	0	3	0	2	0
plain	860	786	3	3	1	2	0	2	0	3	1	2	0	2	0
plain	1339	1210	3	3	1	0	0	0	0	3	1	3	1	3	1
plain	2411	2175	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	2288	2063	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	1759	1589	1	1	1	2	0	1	1	2	0	1	1	1	1
plain	1392	1260	1	2	0	2	0	2	0	1	1	2	0	2	0
plain	219	201	3	1	0	3	1	2	0	3	1	3	1	1	0
plain	690	628	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	2294	2069	1	1	1	1	1	0	0	1	1	1	1	1	1
plain	1936	1746	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	1401	1268	2	2	1	2	1	0	0	2	1	2	1	2	1
plain	2499	2258	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	1707	1543	1	2	0	1	1	1	1	1	1	1	1	2	0
plain	1702	1538	1	0	0	2	0	3	0	0	0	1	1	0	0
plain	517	467	3	2	0	0	0	1	0	3	1	0	0	2	0
plain	1477	1341	2	2	1	3	0	3	0	2	1	2	1	2	1
plain	586	529	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	1663	1505	2	2	1	2	1	2	1	1	0	1	0	2	1
plain	2141	1928	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	1143	1038	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	1144	1038	0	0	1	2	0	2	0	0	1	0	1	0	1
plain	1837	1659	1	2	0	1	1	1	1	1	1	1	1	2	0
plain	1775	1603	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	1774	1603	3	1	0	3	1	2	0	3	1	1	0	1	0
plain	821	751	3	0	0	0	0	1	0	0	0	0	0	0	0
plain	149	2	2	2	1	3	0	3	0	3	0	3	0	2	1
plain	1995	1799	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	84	82	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	305	284	0	0	1	0	1	2	0	0	1	0	1	0	1
plain	884	809	1	2	0	3	0	2	0	2	0	2	0	2	0
plain	189	171	2	2	1	3	0	1	0	2	1	2	1	2	1
plain	30	30	1	3	0	3	0	3	0	3	0	3	0	3	0
plain	1146	1040	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	564	510	3	3	1	0	0	1	0	3	1	3	1	3	1
plain	2128	1916	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	1698	1535	3	2	0	2	0	2	0	2	0	2	0	2	0
plain	1699	1535	0	0	1	3	0	3	0	2	0	2	0	0	1
plain	2558	2312	0	0	1	0	1	1	0	1	0	0	1	0	1
plain	2274	2050	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	628	569	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	1227	1113	2	2	1	1	0	1	0	2	1	2	1	2	1
plain	943	864	1	1	1	2	0	2	0	3	0	1	1	1	1
plain	862	788	1	1	1	2	0	3	0	1	1	1	1	1	1
plain	745	678	3	3	1	1	0	3	1	3	1	3	1	3	1
plain	2281	2057	2	2	1	0	0	3	0	3	0	0	0	2	1
plain	2296	2070	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	2295	2070	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	866	792	1	1	1	3	0	3	0	3	0	2	0	3	0
plain	1833	1655	2	2	1	0	0	1	0	2	1	2	1	2	1
plain	1291	1167	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	2463	2223	2	2	1	1	0	2	1	2	1	1	0	2	1
plain	354	326	1	1	1	1	1	2	0	1	1	3	0	1	1
plain	2590	2342	3	3	1	3	1	2	0	3	1	3	1	3	1
plain	1519	1377	0	2	0	0	1	3	0	0	1	0	1	0	1
plain	592	535	3	2	0	1	0	1	0	2	0	2	0	2	0
plain	97	94	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	374	344	2	0	0	1	0	3	0	0	0	0	0	0	0
plain	1876	1693	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	2515	2273	2	2	1	3	0	2	1	1	0	1	0	1	0
plain	1878	1695	0	2	0	2	0	1	0	0	1	2	0	2	0
plain	654	595	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	254	234	2	2	1	2	1	2	1	1	0	1	0	2	1
plain	1000	911	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	101	96	2	2	1	0	0	2	1	2	1	2	1	2	1
plain	100	96	0	2	0	0	1	0	1	2	0	2	0	2	0
plain	99	96	3	3	1	0	0	0	0	0	0	3	1	3	1
plain	2552	2307	1	1	1	2	0	2	0	1	1	3	0	1	1
